action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Inconclusive,4464826,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(CCN1CCc2ccccc2C1)Nc1ccccc1,,,CHEMBL1201862,,,,CHEMBL1378170,,CHEMBL1378170,5.50,0,http://www.openphacts.org/units/Nanomolar,1282380,=,7,1,=,,Potency,nM,,3162.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,3.1623
,Inconclusive,4464827,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC1=C(C(=O)OC2CCCCCCC2)C(c2ccc(O)cc2)NC(=O)N1,,,CHEMBL1201862,,,,CHEMBL1428011,,CHEMBL1428011,4.80,0,http://www.openphacts.org/units/Nanomolar,1278660,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4464828,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Nc1c(C(=O)NCCN2CCOCC2)c2nc3ccccc3nc2n1-c1ccc2c(c1)OCO2,,,CHEMBL1201862,,,,CHEMBL1584314,,CHEMBL1584314,4.70,0,http://www.openphacts.org/units/Nanomolar,1300243,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Inconclusive,4464829,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1cc(C)c(C#N)c(=N)o1,,,CHEMBL1201862,,,,CHEMBL1308627,,CHEMBL1308627,5.10,0,http://www.openphacts.org/units/Nanomolar,1169249,=,7,1,=,,Potency,nM,,7943.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,7.9433
,Inconclusive,4464830,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1ccc(-n2c(N)c(C(=O)N3CCOCC3)sc2=S)c(C)c1,,,CHEMBL1201862,,,,CHEMBL1325756,,CHEMBL1325756,4.60,0,http://www.openphacts.org/units/Nanomolar,1170696,=,7,1,=,,Potency,nM,,25118.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,25.1189
,Inconclusive,4464831,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCN(CC)c1nc2n(c(=O)n1)CCN2CC,,,CHEMBL1201862,,,,CHEMBL1405397,,CHEMBL1405397,4.80,0,http://www.openphacts.org/units/Nanomolar,1295825,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4464832,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(NCc1ccco1)Nc1cccs1,,,CHEMBL1201862,,,,CHEMBL1506343,,CHEMBL1506343,4.50,0,http://www.openphacts.org/units/Nanomolar,1179622,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Not Active,4464833,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cn1cccc1-c1cc(C(=O)O)[nH]n1,,,CHEMBL1201862,,,,CHEMBL1466940,,CHEMBL1466940,4.40,0,http://www.openphacts.org/units/Nanomolar,1284895,=,7,1,=,,Potency,nM,,39810.7,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,39.8107
,Inconclusive,4464834,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCC1C(=O)n2nc(-c3ccccc3)cc2N=C1C,,,CHEMBL1201862,,,,CHEMBL1378090,,CHEMBL1378090,8.10,0,http://www.openphacts.org/units/Nanomolar,1174865,=,7,1,=,,Potency,nM,,7.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,0.0079
,Inconclusive,4464835,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1c(Cc2ccccc2)sc(N)c1C(N)=O,,,CHEMBL1201862,,,,CHEMBL1332395,,CHEMBL1332395,4.60,0,http://www.openphacts.org/units/Nanomolar,1278697,=,7,1,=,,Potency,nM,,25118.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,25.1189
,Not Active,4464836,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1ccc(-c2ccc(=O)n(CCC(=O)NCc3ccccn3)n2)cc1,,,CHEMBL1201862,,,,CHEMBL1332397,,CHEMBL1332397,5.00,0,http://www.openphacts.org/units/Nanomolar,1180326,=,7,1,=,,Potency,nM,,10000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,10.0
,Inconclusive,4464837,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Clc1cc(Cl)c2nc(N3CCCCC3)sc2c1,,,CHEMBL1201862,,,,CHEMBL1490504,,CHEMBL1490504,4.50,0,http://www.openphacts.org/units/Nanomolar,1183039,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Inconclusive,4464838,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCOC(=O)Cn1nnnc1CN(Cc1ccc(OC)cc1)Cc1cc2cc(C)ccc2nc1O,,,CHEMBL1201862,,,,CHEMBL1365847,,CHEMBL1365847,4.50,0,http://www.openphacts.org/units/Nanomolar,1295138,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Inconclusive,4464839,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1ccc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)c(OC)c1,,,CHEMBL1201862,,,,CHEMBL1405461,,CHEMBL1405461,4.70,0,http://www.openphacts.org/units/Nanomolar,1171540,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Not Active,4464840,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC(=O)C1=C(O)C(=O)N(c2cc(C(C)(C)C)on2)C1c1ccc(Br)cc1,,,CHEMBL1201862,,,,CHEMBL1417549,,CHEMBL1417549,5.60,0,http://www.openphacts.org/units/Nanomolar,1290602,=,7,1,=,,Potency,nM,,2511.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,2.5119
,Active,4464841,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCc1ccc2nc(O)c(CN(CCCN3CCOCC3)C(=O)Nc3ccc(F)cc3)cc2c1,,,CHEMBL1201862,,,,CHEMBL1495909,,CHEMBL1495909,4.80,0,http://www.openphacts.org/units/Nanomolar,1291400,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4464842,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cn1ccnc1C(O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,,CHEMBL1201862,,,,CHEMBL1529766,,CHEMBL1529766,4.90,0,http://www.openphacts.org/units/Nanomolar,1280722,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Inconclusive,4464843,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCCCn1c(SCC(=O)Nc2ccc(OC)cc2)nc2ccc(N3CCOCC3)cc2c1=O,,,CHEMBL1201862,,,,CHEMBL1417638,,CHEMBL1417638,4.60,0,http://www.openphacts.org/units/Nanomolar,1174703,=,7,1,=,,Potency,nM,,25118.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,25.1189
,Inconclusive,4464844,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Nc1nc2cc(Cl)ccc2o1,,,CHEMBL1201862,,,,CHEMBL472566,ZOXAZOLAMINE,CHEMBL472566,5.10,0,http://www.openphacts.org/units/Nanomolar,1158117,=,7,1,=,,Potency,nM,,7943.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,7.9433
,Active,4464845,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=c1c(-c2ccc3c(c2)OCCO3)coc2cc(O)cc(O)c12,,,CHEMBL1201862,,,,CHEMBL1365850,,CHEMBL1365850,4.80,0,http://www.openphacts.org/units/Nanomolar,1188395,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4464846,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,FC(F)(F)c1cccc(-c2noc(-c3cc(-c4ccccc4)c(C(F)(F)F)s3)n2)c1,,,CHEMBL1201862,,,,CHEMBL224720,,CHEMBL224720,4.40,0,http://www.openphacts.org/units/Nanomolar,1160631,=,7,1,=,,Potency,nM,,39810.7,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,39.8107
,Inconclusive,4464847,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,C=CCn1c(SCc2nc(O)c3ccccc3n2)nnc1-c1ccco1,,,CHEMBL1201862,,,,CHEMBL1417597,,CHEMBL1417597,4.80,0,http://www.openphacts.org/units/Nanomolar,1195501,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4464848,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC(C)(C)NC[C@H](O)COc1cccc2[nH]c(O)nc12,,,CHEMBL1201862,,,,CHEMBL36060,,CHEMBL36060,4.80,0,http://www.openphacts.org/units/Nanomolar,979470,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Active,4464849,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC(=O)Nc1nc(-c2ccccc2)nc(-c2ccccc2OC(C)=O)n1,,,CHEMBL1201862,,,,CHEMBL1325724,,CHEMBL1325724,4.80,0,http://www.openphacts.org/units/Nanomolar,1278211,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4464850,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCOC(=O)c1ccc(NC(=O)CSc2nc3c(c(=O)n2CC)SC(C)C3)cc1,,,CHEMBL1201862,,,,CHEMBL1535173,,CHEMBL1535173,6.00,0,http://www.openphacts.org/units/Nanomolar,1276280,=,7,1,=,,Potency,nM,,1000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,1.0
,Not Active,4464851,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1csc(NC(=O)CSc2nnc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)o2)n1,,,CHEMBL1201862,,,,CHEMBL1574042,,CHEMBL1574042,4.60,0,http://www.openphacts.org/units/Nanomolar,1290971,=,7,1,=,,Potency,nM,,25118.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,25.1189
,Inconclusive,4464852,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CN(C)c1cccc(C(=O)Nc2cccc(F)c2)c1,,,CHEMBL1201862,,,,CHEMBL1545566,,CHEMBL1545566,5.00,0,http://www.openphacts.org/units/Nanomolar,1192334,=,7,1,=,,Potency,nM,,10000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,10.0
,Inconclusive,4464853,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,C=CCSSCC=C,,,CHEMBL1201862,,,,CHEMBL366603,DIALLYLDISULFIDE,CHEMBL366603,4.60,0,http://www.openphacts.org/units/Nanomolar,1158269,=,7,1,=,,Potency,nM,,25118.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,25.1189
,Inconclusive,4464854,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(NC1=NCCS1)c1cccc(S(=O)(=O)N2CCCCC2)c1,,,CHEMBL1201862,,,,CHEMBL1545476,,CHEMBL1545476,5.10,0,http://www.openphacts.org/units/Nanomolar,1166113,=,7,1,=,,Potency,nM,,7943.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,7.9433
,Inconclusive,4464855,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCOC(=O)c1[nH]nc(N)c1NC(=O)c1ccc(Cl)cc1Cl,,,CHEMBL1201862,,,,CHEMBL1562166,,CHEMBL1562166,5.60,0,http://www.openphacts.org/units/Nanomolar,1168075,=,7,1,=,,Potency,nM,,2511.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,2.5119
,Inconclusive,4464856,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CN(C)C/C=C(\c1ccc(Br)cc1)c1cccnc1,,,CHEMBL1201862,,,,CHEMBL354646,,CHEMBL354646,4.70,0,http://www.openphacts.org/units/Nanomolar,979732,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Active,4464857,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1ccc(C2C3CSCC=C3C(C#N)=C(N)C2(C#N)C#N)cc1,,,CHEMBL1201862,,,,CHEMBL1372207,,CHEMBL1372207,4.60,0,http://www.openphacts.org/units/Nanomolar,1178236,=,7,1,=,,Potency,nM,,25118.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,25.1189
,Active,4464858,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2c(N)cccn2c1C(=O)c1ccc(F)cc1,,,CHEMBL1201862,,,,CHEMBL1325774,,CHEMBL1325774,5.00,0,http://www.openphacts.org/units/Nanomolar,1299444,=,7,1,=,,Potency,nM,,10000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,10.0
,Inconclusive,4464859,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,C/C=C/Cn1c(SCc2ccc(C)cc2)nc2c1c(=O)[nH]c(=O)n2C,,,CHEMBL1201862,,,,CHEMBL1574207,,CHEMBL1574207,4.90,0,http://www.openphacts.org/units/Nanomolar,1291575,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Inconclusive,4464860,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cccc4nonc34)C2)c(OC)c1,,,CHEMBL1201862,,,,CHEMBL1456734,,CHEMBL1456734,5.50,0,http://www.openphacts.org/units/Nanomolar,1176764,=,7,1,=,,Potency,nM,,3162.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,3.1623
,Inconclusive,4464861,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1ccccc1CNc1ncncc1-c1ccc(C(=O)N(C)C)cc1,,,CHEMBL1201862,,,,CHEMBL490744,,CHEMBL490744,4.70,0,http://www.openphacts.org/units/Nanomolar,1171225,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Inconclusive,4464862,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,C=CCn1c(SCC(=O)Nc2sc(C)c(C)c2C(=O)OCC)nnc1-c1sc(N)nc1C,,,CHEMBL1201862,,,,CHEMBL1332328,,CHEMBL1332328,4.50,0,http://www.openphacts.org/units/Nanomolar,1196904,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Inconclusive,4464863,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1ccc(OC(C)C(=O)N2CCN(c3ccccn3)CC2)cc1,,,CHEMBL1201862,,,,CHEMBL1388598,,CHEMBL1388598,4.90,0,http://www.openphacts.org/units/Nanomolar,1196118,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Inconclusive,4464864,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1ccc(-n2c(O)nc3c(C(N)=O)nc(-c4ccc(C)o4)nc32)cc1,,,CHEMBL1201862,,,,CHEMBL1456676,,CHEMBL1456676,4.80,0,http://www.openphacts.org/units/Nanomolar,1179683,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Active,4464865,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(O)C(S)[C@@H](S)C(=O)O,,,CHEMBL1201862,,,,CHEMBL1456747,,CHEMBL1456747,5.10,0,http://www.openphacts.org/units/Nanomolar,1158932,=,7,1,=,,Potency,nM,,7943.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,7.9433
,Inconclusive,4464866,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCn1c(SCC(=O)Nc2ccc(NC(=O)c3ccco3)c(OC)c2)nc2ccccc2c1=O,,,CHEMBL1201862,,,,CHEMBL1584299,,CHEMBL1584299,4.40,0,http://www.openphacts.org/units/Nanomolar,1290932,=,7,1,=,,Potency,nM,,39810.7,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,39.8107
,Inconclusive,4464867,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1ccc(Cl)cc1C(=O)N(Cc1nc(-c2cccc(C)c2)no1)C(C)C,,,CHEMBL1201862,,,,CHEMBL1456771,,CHEMBL1456771,4.90,0,http://www.openphacts.org/units/Nanomolar,1274071,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Active,4464868,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(/C=C/c1ccccc1)c1ccc(O)cc1O,,,CHEMBL1201862,,,,CHEMBL105310,"2',4'-DIHYDROXYCHALCONE",CHEMBL105310,4.70,0,http://www.openphacts.org/units/Nanomolar,1158897,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Active,4464869,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,,,CHEMBL1201862,,,,CHEMBL1554,DACTINOMYCIN,CHEMBL1554,4.90,0,http://www.openphacts.org/units/Nanomolar,1011272,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Not Active,4464870,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,NCCCCNCCCN,,,CHEMBL1201862,,,,CHEMBL19612,SPERMIDINE,CHEMBL19612,4.90,0,http://www.openphacts.org/units/Nanomolar,977482,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
